DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
01:15:32.674 2018-11-21,59.21852,60,60.97476,0.7814827,60,61
01:15:33.674 2018-11-21,59.18417,60,66.02898,0.8059769,60,61
01:15:34.674 2018-11-21,59.20279,60,69.65175,0.7932472,60,61
01:15:35.689 2018-11-21,59.27148,60,70.90295,0.7285233,60,61
01:15:36.705 2018-11-21,59.39998,60,70.19512,0.6216431,60,61
01:15:37.704 2018-11-21,59.55776,60,65.74263,0.4343109,60,61
01:15:38.704 2018-11-21,59.76574,60,60.60714,0.2342644,60,61
01:15:39.704 2018-11-21,60.00105,60,54.61829,0.01659393,60,61
01:15:40.704 2018-11-21,60.26576,60,44.7982,0,60,61
01:15:41.703 2018-11-21,60.50199,60,34.38482,0,60,61
01:15:42.703 2018-11-21,60.75393,60,22.33424,0,60,61
01:15:43.703 2018-11-21,60.96659,60,7.85581,0,60,61
01:15:44.703 2018-11-21,61.1244,60,0,0,60,61
01:15:45.702 2018-11-21,61.22436,60,0,0,60,61
01:15:46.702 2018-11-21,61.26456,60,0,0,60,61
01:15:47.702 2018-11-21,61.24295,60,0,0,60,61
01:15:48.702 2018-11-21,61.18908,60,0,0,60,61
01:15:49.701 2018-11-21,61.08817,60,0.01927948,0,60,61
01:15:50.701 2018-11-21,60.96071,60,1.768678,0,60,61
01:15:51.701 2018-11-21,60.80098,60,3.290177,0,60,61
01:15:52.701 2018-11-21,60.59418,60,7.878536,0,60,61
01:15:53.701 2018-11-21,60.39421,60,13.64108,0,60,61
01:15:54.700 2018-11-21,60.17069,60,18.8699,0,60,61
01:15:55.700 2018-11-21,59.95208,60,25.16851,0.03615189,60,61
01:15:56.700 2018-11-21,59.76286,60,31.83741,0.2371368,60,61
01:15:57.731 2018-11-21,59.56378,60,39.32486,0.4244537,60,61
01:15:58.731 2018-11-21,59.40984,60,47.37586,0.5842781,60,61
01:15:59.730 2018-11-21,59.3098,60,54.3636,0.690197,60,61
01:16:00.730 2018-11-21,59.22249,60,61.30696,0.7716255,60,61
01:16:01.730 2018-11-21,59.1891,60,66.9798,0.8109016,60,61
01:16:02.730 2018-11-21,59.22741,60,69.30585,0.7725868,60,61
01:16:03.729 2018-11-21,59.3098,60,70.17772,0.7019691,60,61
01:16:04.729 2018-11-21,59.43433,60,68.59296,0.5774384,60,61
01:16:05.729 2018-11-21,59.58047,60,65.30524,0.419529,60,61
01:16:06.729 2018-11-21,59.77559,60,60.27311,0.2244148,60,61
01:16:07.728 2018-11-21,60.03936,60,52.77527,0,60,61
01:16:08.728 2018-11-21,60.22459,60,46.15434,0,60,61
01:16:09.728 2018-11-21,60.47463,60,35.4826,0,60,61
01:16:10.728 2018-11-21,60.71181,60,23.21059,0,60,61
01:16:11.727 2018-11-21,60.90491,60,10.78615,0,60,61
01:16:12.727 2018-11-21,61.05384,60,0,0,60,61
01:16:13.727 2018-11-21,61.17445,60,0,0,60,61
01:16:14.727 2018-11-21,61.20877,60,0,0,60,61
01:16:15.727 2018-11-21,61.2029,60,0,0,60,61
01:16:16.726 2018-11-21,61.13918,60,0.3648586,0,60,61
01:16:17.726 2018-11-21,61.05494,60,0,0,60,61
01:16:18.726 2018-11-21,60.91873,60,1.705707,0,60,61
01:16:19.804 2018-11-21,60.71386,60,5.310197,0,60,61
01:16:20.725 2018-11-21,60.56096,60,8.654911,0,60,61
01:16:21.725 2018-11-21,60.35112,60,13.24784,0,60,61
01:16:22.725 2018-11-21,60.13745,60,19.51144,0,60,61
01:16:23.709 2018-11-21,59.9384,60,25.26015,0.06160355,60,61
01:16:24.724 2018-11-21,59.73249,60,32.04205,0.2675133,60,61
01:16:25.708 2018-11-21,59.53833,60,39.83597,0.4499092,60,61
01:16:26.708 2018-11-21,59.41777,60,46.75623,0.5822334,60,61
01:16:27.708 2018-11-21,59.27942,60,54.85675,0.7097626,60,61
01:16:28.708 2018-11-21,59.21769,60,61.46015,0.7813339,60,61
