DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
01:43:00.528 2018-11-21,59.9756,60,30.51274,0.02440262,60,61
01:43:01.528 2018-11-21,59.96479,60,30.97245,0.03520966,60,61
01:43:02.528 2018-11-21,59.96384,60,31.30944,0.04204941,60,61
01:43:03.527 2018-11-21,59.94714,60,31.93236,0.05286407,60,61
01:43:04.527 2018-11-21,59.94714,60,31.90676,0.05286407,60,61
01:43:05.527 2018-11-21,59.957,60,31.33154,0.04300308,60,61
01:43:06.526 2018-11-21,59.96288,60,31.13968,0.037117,60,61
01:43:07.526 2018-11-21,59.96972,60,30.9775,0.03028107,60,61
01:43:08.526 2018-11-21,59.99229,60,30.3217,0.01359177,60,61
01:43:09.541 2018-11-21,59.99325,60,30.25508,0.006748199,60,61
01:43:10.541 2018-11-21,60.01487,60,29.22403,0,60,61
01:43:11.541 2018-11-21,60.02171,60,29.14349,0,60,61
01:43:12.540 2018-11-21,60.0384,60,28.41085,0,60,61
01:43:13.540 2018-11-21,60.03252,60,28.94676,0,60,61
01:43:14.540 2018-11-21,60.02663,60,29.31247,0,60,61
01:43:15.540 2018-11-21,60.00597,60,30.46874,0,60,61
01:43:16.539 2018-11-21,60.01487,60,29.73143,0,60,61
01:43:17.539 2018-11-21,60.00994,60,29.93603,0,60,61
01:43:18.539 2018-11-21,60.02569,60,28.89265,0,60,61
01:43:19.539 2018-11-21,60.00994,60,29.85628,0,60,61
01:43:20.538 2018-11-21,60.01487,60,29.81175,0,60,61
01:43:21.538 2018-11-21,60.00803,60,29.77798,0,60,61
01:43:22.538 2018-11-21,59.99723,60,30.37931,0.002773285,60,61
01:43:23.538 2018-11-21,60.01202,60,29.32756,0,60,61
01:43:24.537 2018-11-21,60.016,60,29.04492,0,60,61
01:43:25.537 2018-11-21,59.99039,60,30.43624,0.009613037,60,61
01:43:26.537 2018-11-21,59.97274,60,31.3626,0.02725601,60,61
