DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
01:30:04.703 2018-11-21,60.00707,60,30.17443,0.002792358,60,61
01:30:05.780 2018-11-21,60.00214,60,30.25292,0.003746033,60,61
01:30:06.702 2018-11-21,59.98052,60,30.60002,0.009628296,60,61
01:30:07.780 2018-11-21,59.97956,60,31.16142,0.02043533,60,61
01:30:08.701 2018-11-21,59.97861,60,30.53335,0.01058197,60,61
01:30:09.779 2018-11-21,59.98449,60,30.78435,0.01551437,60,61
01:30:10.701 2018-11-21,59.97368,60,31.43054,0.02632141,60,61
01:30:11.779 2018-11-21,59.97177,60,31.23768,0.0223465,60,61
01:30:12.700 2018-11-21,59.95603,60,31.81572,0.03315353,60,61
01:30:13.778 2018-11-21,59.99339,60,30.57071,0.01249695,60,61
01:30:14.700 2018-11-21,59.99625,60,30.3085,0.004699707,60,61
01:30:15.777 2018-11-21,60.00802,60,29.89553,0,60,61
01:30:16.699 2018-11-21,60.01391,60,29.20045,0,60,61
01:30:17.777 2018-11-21,60.02567,60,29.29772,0,60,61
01:30:18.698 2018-11-21,60.03553,60,29.1566,0,60,61
01:30:19.776 2018-11-21,60.02472,60,29.54313,0,60,61
01:30:20.698 2018-11-21,60.02376,60,29.32047,0,60,61
01:30:21.745 2018-11-21,60.01295,60,30.15542,0,60,61
01:30:22.697 2018-11-21,60.01692,60,30.40271,0,60,61
01:30:23.775 2018-11-21,59.99435,60,30.99312,0.005653381,60,61
01:30:24.697 2018-11-21,59.97765,60,31.15136,0.01249695,60,61
01:30:25.759 2018-11-21,59.9767,60,31.53661,0.02330017,60,61
01:30:26.696 2018-11-21,59.97082,60,31.10859,0.01932907,60,61
01:30:27.743 2018-11-21,59.96986,60,31.64444,0.03014374,60,61
01:30:28.696 2018-11-21,59.96494,60,31.93045,0.0350647,60,61
01:30:29.774 2018-11-21,59.97972,60,31.05375,0.02027512,60,61
01:30:30.695 2018-11-21,59.9856,60,31.16228,0.01932907,60,61
01:30:31.742 2018-11-21,59.98656,60,30.95072,0.01344299,60,61
01:30:32.695 2018-11-21,59.99244,60,30.45815,0.002628326,60,61
01:30:33.741 2018-11-21,59.99832,60,30.57538,0.001682281,60,61
01:30:34.694 2018-11-21,59.9875,60,31.07663,0.007564545,60,61
01:30:35.756 2018-11-21,59.98846,60,31.36072,0.01153564,60,61
01:30:36.693 2018-11-21,60.00325,60,31.35076,0.01153564,60,61
01:30:37.740 2018-11-21,60.01008,60,30.20404,0,60,61
01:30:38.693 2018-11-21,60.03171,60,29.65705,0,60,61
01:30:39.739 2018-11-21,60.03267,60,29.21447,0,60,61
01:30:40.692 2018-11-21,60.02773,60,29.9068,0,60,61
01:30:41.754 2018-11-21,60.03267,60,29.36471,0,60,61
01:30:42.692 2018-11-21,60.02678,60,29.68021,0,60,61
01:30:43.738 2018-11-21,60.01596,60,30.16607,0,60,61
01:30:44.691 2018-11-21,60.03075,60,29.44259,0,60,61
01:30:45.753 2018-11-21,60.03171,60,29.16638,0,60,61
01:30:46.690 2018-11-21,60.03664,60,29.10493,0,60,61
01:30:47.753 2018-11-21,60.04157,60,28.53788,0,60,61
01:30:48.690 2018-11-21,60.02583,60,29.46362,0,60,61
01:30:49.737 2018-11-21,60.03075,60,29.04195,0,60,61
01:30:50.689 2018-11-21,60.02487,60,29.28288,0,60,61
01:30:51.752 2018-11-21,60.0023,60,30.4402,0,60,61
01:30:52.689 2018-11-21,59.99944,60,31.19053,0.01535034,60,61
01:30:53.782 2018-11-21,59.98179,60,30.65861,0.0123291,60,61
01:30:54.704 2018-11-21,59.95619,60,31.98499,0.03792953,60,61
01:30:55.782 2018-11-21,59.96016,60,31.87182,0.03983688,60,61
01:30:56.703 2018-11-21,59.96413,60,32.38702,0.05064392,60,61
01:30:57.781 2018-11-21,59.96413,60,31.48571,0.03586578,60,61
01:30:58.703 2018-11-21,59.94347,60,32.972,0.06145859,60,61
01:30:59.780 2018-11-21,59.95333,60,32.0674,0.04667282,60,61
01:31:00.702 2018-11-21,59.95921,60,31.91605,0.04174805,60,61
01:31:01.780 2018-11-21,59.95524,60,32.29412,0.04476166,60,61
01:31:02.702 2018-11-21,59.97097,60,31.26304,0.02409744,60,61
01:31:03.779 2018-11-21,59.967,60,32.05065,0.03299713,60,61
01:31:04.701 2018-11-21,59.99451,60,30.93619,0.01042175,60,61
01:31:05.779 2018-11-21,60.01311,60,29.94195,0,60,61
01:31:06.701 2018-11-21,60.01501,60,29.62577,0,60,61
01:31:07.778 2018-11-21,60.02583,60,29.87411,0,60,61
01:31:08.700 2018-11-21,60.03664,60,29.1225,0,60,61
01:31:09.778 2018-11-21,60.03568,60,29.55878,0,60,61
01:31:10.699 2018-11-21,60.04459,60,30.18041,0,60,61
01:31:11.777 2018-11-21,60.03473,60,29.88091,0,60,61
01:31:12.699 2018-11-21,60.02296,60,30.10252,0,60,61
01:31:13.777 2018-11-21,60.00627,60,30.5569,0,60,61
01:31:14.698 2018-11-21,60.01025,60,30.7513,0,60,61
01:31:15.776 2018-11-21,59.99355,60,31.15633,0.006446838,60,61
01:31:16.698 2018-11-21,59.967,60,32.18757,0.02807236,60,61
01:31:17.776 2018-11-21,59.98576,60,31.05227,0.01423645,60,61
01:31:18.697 2018-11-21,59.99165,60,31.59686,0.02314377,60,61
01:31:19.775 2018-11-21,59.9926,60,30.64378,0.007404327,60,61
01:31:20.697 2018-11-21,59.98576,60,31.36451,0.01821136,60,61
01:31:21.775 2018-11-21,59.99165,60,30.85821,0.008354187,60,61
01:31:22.696 2018-11-21,59.98672,60,31.49972,0.01821136,60,61
01:31:23.774 2018-11-21,59.98672,60,31.28308,0.01328278,60,61
01:31:24.696 2018-11-21,59.98274,60,30.99932,0.007404327,60,61
01:31:25.773 2018-11-21,60.00341,60,30.36452,0,60,61
01:31:26.695 2018-11-21,60.01518,60,30.14562,0,60,61
01:31:27.773 2018-11-21,60.01613,60,30.028,0,60,61
01:31:28.695 2018-11-21,60.02201,60,30.41566,0,60,61
01:31:29.773 2018-11-21,60.02201,60,29.8773,0,60,61
01:31:30.694 2018-11-21,60.02789,60,29.28021,0,60,61
01:31:31.772 2018-11-21,60.02106,60,29.99928,0,60,61
01:31:32.694 2018-11-21,60.0201,60,30.81512,0,60,61
01:31:33.771 2018-11-21,60.01518,60,30.19732,0,60,61
01:31:34.693 2018-11-21,60.01915,60,30.17718,0,60,61
01:31:35.755 2018-11-21,60.01819,60,29.81021,0,60,61
01:31:36.692 2018-11-21,60.0123,60,30.56604,0,60,61
01:31:37.770 2018-11-21,60.01819,60,29.5297,0,60,61
01:31:38.692 2018-11-21,60.02598,60,29.17413,0,60,61
01:31:39.738 2018-11-21,60.04172,60,28.34393,0,60,61
